stop_id,stop_code,stop_name,stop_desc,stop_lat,stop_lon,zone_id,stop_url,location_type,parent_station,stop_timezone
1508,1508, Sylvan Avenue (near 46),SylvanAve at 46,-40.86933363,175.0627731,10,,0,,Pacific/Auckland
1382,1382, Rimu Road (near 7),RimuRd at 7,-40.92394137,174.9949981,9,,0,,Pacific/Auckland
9908,9908, Main Road at Hyde Street,MainRd at Hyde,-41.26697091,174.9512101,5,,0,,Pacific/Auckland
8228,8228, Naenae College - High Street,Naenae College,-41.19655321,174.9394575,5,,0,,Pacific/Auckland
7082,7082, Devonshire Road (near 42),Devonshire Road,-41.32141177,174.8168679,3,,0,,Pacific/Auckland
2522,2522, Kahu Road at Kenef Road,KahuRd at Kenef,-41.10695155,174.8789615,6,,0,,Pacific/Auckland
8466,8466, Fergusson Drive at Barton Rd (Opposite),FergussonDr at Barton,-41.13899717,175.0283105,6,,0,,Pacific/Auckland
7235,7235, Park Road at Brussels Street,ParkRd at Brussels,-41.31327682,174.8186728,3,,0,,Pacific/Auckland
8998,8998, Dublin Street at Roberts Street,DublinSt at Roberts,-41.2172989,175.4525179,13,,0,,Pacific/Auckland
8266,8266, Judd Crescent at Toomath Street,JuddCres at Toomath,-41.21240082,174.9504221,5,,0,,Pacific/Auckland
5366,5366, Hazelwood Avenue (near 33),HazelwoodAve at 33,-41.29286807,174.7225644,3,,0,,Pacific/Auckland
1186,1186, Mazengarb Road at Makarini Street (near 38),MazengarbRd at 38,-40.90072742,175.0142443,9,,0,,Pacific/Auckland
2881,2881, Prosser Street at Gluepot Lane,ProsserSt at Gluepot,-41.13195464,174.8360518,5,,0,,Pacific/Auckland
6265,6265, Nevay Road at Glenville Road (near 144),NevayRd at Glenville,-41.30180194,174.8292892,3,,0,,Pacific/Auckland
5324,5324, Marsden Village - Karori Road (near 141),Marsden Village,-41.28224548,174.7463543,3,,0,,Pacific/Auckland
7923,7923, Newtown Park - Wellington Zoo,Newtown Park Zoo,-41.31922464,174.7839517,2,,0,,Pacific/Auckland
5411,5411, Cockayne Road at Bankot Crescent (near 156),CockayneRd at 156,-41.25213808,174.7828409,3,,0,,Pacific/Auckland
7524,7524, The Crescent (near 44),GraftonRd at 44,-41.29051378,174.7998882,2,,0,,Pacific/Auckland
6156,6156, The Esplanade (near 354),TheEsplanade at 354,-41.34794813,174.7670457,3,,0,,Pacific/Auckland
9903,9903, Wainuiomata Road at Davis Grove (near 76),WainuiomataRd at 76,-41.2593664,174.9374956,5,,0,,Pacific/Auckland
9058,9058, Dowse Drive at Acacia Avenue (near 215),DowseDr at Acacia,-41.20485371,174.8788774,4,,0,,Pacific/Auckland
2128,2128, Warspite Avenue (near 367),WarspiteAve at 367,-41.12248206,174.879377,6,,0,,Pacific/Auckland
1817,1817, Tauherenikau - The Tin Hut (Opposite),Tauherenikau,-41.11805406,175.3790239,12,,0,,Pacific/Auckland
8278,8278, Waddington Drive at Hay Street,WaddingtonDr at Hay,-41.20304194,174.9605199,5,,0,,Pacific/Auckland
4922,4922, Northland Village - Northland Road,Northland Village,-41.28352121,174.7569474,2,,0,,Pacific/Auckland
9156,9156, Randwick Road at Moera Library,RandwickRd at Library,-41.22593966,174.9057279,4,,0,,Pacific/Auckland
7152,7152, Happy Valley Dairy (Opposite),HappyValleyRd at 29,-41.34283235,174.7599753,3,,0,,Pacific/Auckland
9348,9348, Park Road at Natusch Road (near 13),ParkRd at Natusch,-41.19299968,174.9203929,5,,0,,Pacific/Auckland
6126,6126, Adelaide Road at Dawson Street (near 531),AdelaideRd at 531,-41.32305271,174.7752144,2,,0,,Pacific/Auckland
6718,6718, Ohiro Road at Tanera Crescent (near 157),OhiroRd at Tanera,-41.30404614,174.7635901,2,,0,,Pacific/Auckland
3010,3010, Bassett Road (near 15),BassettRd at 15,-41.21923949,174.8073562,3,,0,,Pacific/Auckland
9321,9321, Hawthorn Crescent at Stokes Valley Road (near,HawthornCr at 3,-41.17221107,174.9830835,6,,0,,Pacific/Auckland
8780,8780, Gracefield Road (Mainfreight),GracefieldRd at 115,-41.23826945,174.9171834,4,,0,,Pacific/Auckland
7907,7907, The Terrace at Ghuznee Street,TheTerrace at Ghuznee,-41.2909638,174.7708808,1,,0,,Pacific/Auckland
2744,2744, Samwell Drive (Opposite 53),SamwallDr at 53,-41.1124331,174.906609,6,,0,,Pacific/Auckland
6333,6333, Rua Street at Freyburg Street,RuaSt at Freyburg,-41.33007133,174.7930902,3,,0,,Pacific/Auckland
9552,9552, Shakespeare Avenue at Byron Street (near 18),ShakespeareAv at 18,-41.12288908,175.0478256,7,,0,,Pacific/Auckland
5922,5922, Northland Village - Northland Road (Hell Pizza,Northland Village,-41.28331336,174.7572177,2,,0,,Pacific/Auckland
1258,1258, Martin Road at Michael Road (near 39),MartinRd at Michael,-40.88684934,174.9938833,9,,0,,Pacific/Auckland
1912,1912, Fitzherbert Street (Chungs),Fitzherbert at Chungs,-41.11767681,175.3269626,11,,0,,Pacific/Auckland
3700,3700, Horokiwi Road at Pinkerton Grove (near 35),Horokiwi at Pinkerton,-41.22270841,174.8272553,3,,0,,Pacific/Auckland
3970,3970, Middleton Road at Westchester Drive,Middleton at Westchest,-41.20404994,174.8167178,3,,0,,Pacific/Auckland
9008,9008, Cuba Street at Weltec,CubaSt at Weltec,-41.22445726,174.8863581,4,,0,,Pacific/Auckland
3614,3614, Helston Road (near 202),HelstonRd near 202,-41.21791136,174.81734,3,,0,,Pacific/Auckland
1831,1831, Carterton - High Street South (near 318),HighStSth at 318,-41.03596221,175.5164294,13,,0,,Pacific/Auckland
1308,1308, Raumati Road at Kiwi Road (Golden Coast Motel),RaumatiRd at KiwiRd,-40.92031181,174.9861014,9,,0,,Pacific/Auckland
2706,2706, Omapere Street (near 51),OmapereSt at 51,-41.11699993,174.880832,6,,0,,Pacific/Auckland
5343,5343, Sunshine Avenue at Percy Dyett Drive,SunshineAve at Percy,-41.28368269,174.7258402,3,,0,,Pacific/Auckland
7224,7224, Kilbirnie Shops - Stop B,Kilbirnie Shops-B,-41.31808005,174.7955768,2/3,,0,,Pacific/Auckland
5350,5350, Montgomery Ave at Caldwell St,Montgomery at Caldwell,-41.27947481,174.7282464,3,,0,,Pacific/Auckland
2810,2810, Takapuwahia Drive at Te Hiko Street (near 60),TakapuwhaiaDr at 60,-41.12436651,174.8317647,5,,0,,Pacific/Auckland
6418,6418, Adelaide Road at Stoke Street (near 343),AdelaideRd at Stoke,-41.31421647,174.7758109,2,,0,,Pacific/Auckland
8970,8970, Wellington Road at Stockdale Street (near 310),WellingtonRd at 310,-41.23342751,174.9480643,5,,0,,Pacific/Auckland
8231,8231, Taita Drive at Tennyson Avenue (near 98),TaitaDr at Tennyson,-41.19170376,174.9385988,5,,0,,Pacific/Auckland
8556,8556, McLeod Street at Robertson Street,McLeodSt at Robertson,-41.11715986,175.0609871,7,,0,,Pacific/Auckland
1765,1765, Otaki Library - Aotaki Street,Otaki Library,-40.75325333,175.1403189,13,,0,,Pacific/Auckland
5102,5102, Queen Margaret College (school stop),Queen Margaret Coll,-41.27154355,174.7802649,1,,0,,Pacific/Auckland
6765,6765, Karepa Street at Apuka Street (near 57),KarepaSt at Apuka,-41.30195839,174.7587561,2,,0,,Pacific/Auckland
5118,5118, Grosvenor Terrace at Lower Watt St,Grosvenor at LowerWatt,-41.26594876,174.7798351,2,,0,,Pacific/Auckland
5429,5429, Homebush Road (near 70),Homebush at 70,-41.24788522,174.8071909,3,,0,,Pacific/Auckland
8116,8116, Queens Drive at Waterloo Road,QueensDr at Waterloo,-41.20854234,174.9065348,4,,0,,Pacific/Auckland
9404,9404, Pinehaven Road at Forest Road (near 95),PinehavenRd at Forest,-41.16185449,175.0141171,6,,0,,Pacific/Auckland
7920,7920, Riddiford Street at Gordon St (Caltex),RiddifordSt at Gordon,-41.31536587,174.7802983,2,,0,,Pacific/Auckland
4126,4126, Wilton Road at Blackbridge Road,WiltonRd at Blackbridge,-41.2616407,174.7669997,2,,0,,Pacific/Auckland
5406,5406, Perth Street at Ngaio Gorge Road,PerthSt at NgaioGorge,-41.2561754,174.7722084,3,,0,,Pacific/Auckland
1748,1748, Marine Parade at Scott Avenue,MarinePde at Scott,-40.74250649,175.112498,13,,0,,Pacific/Auckland
9571,9571, Fergusson Drive at Refreshment Plc (near 617),FergussonDr at 617,-41.12855416,175.0483592,7,,0,,Pacific/Auckland
5430,5430, Homebush Road (near 29),Homebush at 29,-41.24925258,174.8061545,3,,0,,Pacific/Auckland
4946,4946, Highbury Road at Disley Street,HighburyRd at Disley,-41.29246932,174.7549184,2,,0,,Pacific/Auckland
1436,1436, Rosetta Road (near 251),RosettaRd at 251,-40.92440783,174.978386,9,,0,,Pacific/Auckland
7199,7199, Britomart Street (near 130),BritomartSt at 130,-41.32054999,174.7717188,2,,0,,Pacific/Auckland
6515,6515, Oriental Parade at Oriental Terrace (Opposite),OrientalRd at Terrace,-41.29124837,174.7932207,1,,0,,Pacific/Auckland
2803,2803, Raiha Street (near Camp Elsdon),RaihiSt at CampElsdon,-41.13802572,174.8281193,5,,0,,Pacific/Auckland
7936,7936, Houghton Bay Road at Hungerford Road,Houghton at Hungerford,-41.33881857,174.7866376,3,,0,,Pacific/Auckland
3828,3828, Nalanda Crescent at Rajkot Terrace (near 59),NalandaCres at Rajkot,-41.23411658,174.7948796,3,,0,,Pacific/Auckland
2748,2748, Joseph Banks Drive (near 34),JosephBanksDr at 34,-41.10839354,174.9057775,6,,0,,Pacific/Auckland
2344,2344, Champion Street (near 208),ChampionSt at 208,-41.14033021,174.8641662,5,,0,,Pacific/Auckland
1746,1746, Marine Parade at Rangiuru Road (Hail and Ride),MarinePde at Rangiuru,-40.74806732,175.1088839,13,,0,,Pacific/Auckland
7959,7959, Melrose Road at Melbourne Road (near 1),MelroseSt at Melbourne,-41.33809102,174.7763168,3,,0,,Pacific/Auckland
1586,1586, Sylvan Avenue at Belvedere Avenue,SylvanAve at Belvedere,-40.86880689,175.0606611,10,,0,,Pacific/Auckland
6952,6952, Buckley Road (near 146),BuckleyRd at 146,-41.33926205,174.7812717,3,,0,,Pacific/Auckland
8267,8267, Seddon Street (near 95),SeddonSt at 95,-41.21002375,174.9524984,5,,0,,Pacific/Auckland
2028,2028, Lyttelton Avenue - Countdown,Lyttelton Ave-Countdown,-41.13385934,174.8408704,5,,0,,Pacific/Auckland
4388,4388, Croydon Street at Versailles Street,Croydon at Versailles,-41.29177888,174.7470178,3,,0,,Pacific/Auckland
2724,2724, Discovery Drive at The Haven (near 87),Discovery at TheHaven,-41.11518949,174.8978752,6,,0,,Pacific/Auckland
1150,1150, Kapiti Road at Golf Road (near 391),KapitiRd at GolfRd,-40.8915554,174.9821547,9,,0,,Pacific/Auckland
9106,9106, Railway Avenue (near 21),RailwayAve at 21,-41.21226993,174.8935224,4,,0,,Pacific/Auckland
3802,3802, Tarawera Road (near 33),TaraweraRd-33,-41.23070188,174.8058823,3,,0,,Pacific/Auckland
8555,8555, McLeod Street at Kelly Grove,McLeodSt at Kelly,-41.11767383,175.0574301,7,,0,,Pacific/Auckland
4119,4119, Grosvenor Terrace at Barnard Street,Grosvenor at Barnard,-41.26513078,174.7814038,2,,0,,Pacific/Auckland
1837,1837, Carterton - High Street North (near 245),HighStSth at 245,-41.01985641,175.5321084,13,,0,,Pacific/Auckland
3258,3258, Hutt Road at Rangiora Avenue (Placemakers),HuttRd at RangioraAve,-41.25589184,174.7963112,2/3,,0,,Pacific/Auckland
7723,7723, Washington Ave at Connaught Tce,WashingtonAv at 148,-41.30942076,174.7655269,2,,0,,Pacific/Auckland
8250,8250, High Street at Macky Street (Opposite 1143),HighSt at Macky,-41.18381276,174.9577999,5,,0,,Pacific/Auckland
3478,3478, Stewart Drive (near 89),StewartDr at 89,-41.22209617,174.814712,3,,0,,Pacific/Auckland
1960,1960, Michael Street (near 17),MichaelSt at 17,-40.95566821,175.6469151,14,,0,,Pacific/Auckland
2584,2584, Lauderdale Road (near 12),LauderdaleRd at 12,-41.11076989,174.8707134,6,,0,,Pacific/Auckland
3482,3482, Helston Road at Petherick Crescent,HelstonRd at Petherick,-41.22162544,174.8102851,3,,0,,Pacific/Auckland
6911,6911, Taranaki Street at Vivian Street,TaranakiSt at Vivian,-41.29582184,174.7771032,1,,0,,Pacific/Auckland
6567,6567, Roseneath Terrace at Thane Road,RoseneathTce at Thane,-41.29307046,174.7989893,2,,0,,Pacific/Auckland
3548,3548, Newlands Road (near 64),NewlandsRd at 64,-41.23092698,174.814479,3,,0,,Pacific/Auckland
1146,1146, Kapiti Road at Golf Road (The Links),KapitiRd at GolfRd,-40.89164135,174.9823947,9,,0,,Pacific/Auckland
7343,7343, Rongotai College - Coutts Street (near 186),Rongotai College,-41.32173654,174.8019421,3,,0,,Pacific/Auckland
8233,8233, Taita Drive at Percy Cameron Street (near 238),TaitaDr at Cameron,-41.18692722,174.9494273,5,,0,,Pacific/Auckland
5508,5508, Lambton Quay - ANZ Bank,LambtonQy-ANZ,-41.28493518,174.7757423,1,,0,,Pacific/Auckland
5402,5402, Kaiwharawhara Road (near 33),KaiwharawharaRd at 33,-41.25828941,174.7869473,2,,0,,Pacific/Auckland
5428,5428, Homebush Road (near 90),Homebush at 90,-41.24723625,174.8083664,3,,0,,Pacific/Auckland
LEVI,LEVI, Levin Station,Levin Stn,-40.631482,175.277653,,,0,,Pacific/Auckland
9965,9965, Wellington Road at Kent Street (near 171),WellingtonRd at Kent,-41.24430329,174.9440913,5,,0,,Pacific/Auckland
7715,7715, Brooklyn Road at Bidwill Street (Opposite),BrooklynRd at Bidwill,-41.30242391,174.7695186,1/2,,0,,Pacific/Auckland
9197,9197, Sacred Heart College- Laings Road (School stop),SacredHeart-Laings Sch,-41.21494033,174.9063628,4,,0,,Pacific/Auckland
2308,2308, Champion Street (near 157),ChampionSt at 157,-41.13748192,174.8620601,5,,0,,Pacific/Auckland
7564,7564, Moeller Street at Hawker Street (near 78),MoellerSt at Hawker,-41.29218588,174.7908578,1,,0,,Pacific/Auckland
9328,9328, The Glen - Horoeka Street at Glen Road (near 2,TheGlen at 2Horoeka,-41.17105783,174.9863588,6,,0,,Pacific/Auckland
7912,7912, Taranaki Street at Abel Smith Street,TaranakiSt at AbelSmth,-41.29718895,174.7760654,1,,0,,Pacific/Auckland
2560,2560, Leeward Drive (near 53),LeewardDr at 53,-41.10735803,174.883973,6,,0,,Pacific/Auckland
9337,9337, Kingsley Street (near 26),KingsleyRd at 26,-41.15628851,174.987132,6,,0,,Pacific/Auckland
6097,6097, Ahuriri Street (near 41),AhuririSt at 41,-41.33626513,174.8174003,3,,0,,Pacific/Auckland
8004,8004, Jackson Street at Sydney Street,JacksonSt at Sydney,-41.22453871,174.8758619,4,,0,,Pacific/Auckland
7038,7038, Broadway at Cavendish Square,Broadway at Cavendish,-41.32450923,174.8260348,3,,0,,Pacific/Auckland
2552,2552, Ayton Drive (Opposite 31),AytonDr at 31,-41.11042182,174.8920213,6,,0,,Pacific/Auckland
2564,2564, Leeward Drive at Venus Place (near 109),LeewardDr at Venus,-41.11280336,174.8841101,6,,0,,Pacific/Auckland
8573,8573, Fergusson Drive at Golders Road (near 700),FergussonDr at 700,-41.12588287,175.0567336,7,,0,,Pacific/Auckland
6328,6328, Onepu Road at Endeavour Street (near 95),OnepuRd at Endeavour,-41.32318785,174.79553,3,,0,,Pacific/Auckland
TAWA1,TAWA1, Tawa Station - Platform 1,Tawa Stn 1,-41.169538,174.828352,4,,0,TAWA,
8323,8323, Tawhai School - Glen Road (Opposite),Tawhai School,-41.17276729,174.9873917,6,,0,,Pacific/Auckland
2337,2337, Bedford Street at Durham Street (near 70),BedfordSt at 70,-41.14574565,174.8634855,5,,0,,Pacific/Auckland
6212,6212, Elizabeth Street at Kent Terrace (near 7),ElizabethSt at Kent,-41.2958103,174.7836717,1,,0,,Pacific/Auckland
9627,9627, Te Marua - Plateau Road (near 235),PlateauRd at 235,-41.09703392,175.145846,8,,0,,Pacific/Auckland
9287,9287, Hewer Crescent at Sladden Street (near 99),HewerCres at 99,-41.19425086,174.9531027,5,,0,,Pacific/Auckland
8055,8055, Dowse Drive at Mulberry Street (near 112),DowseDr at Mulberry,-41.21139869,174.8807346,4,,0,,Pacific/Auckland
1005,1005, Paraparaumu - Intercity Bus Stop,Paraparam-CoachStop,-40.91644717,175.0064096,9,,0,,Pacific/Auckland
8307,8307, Holborn Drive (near 106),HolbornDr at 106,-41.16494944,174.9785723,6,,0,,Pacific/Auckland
5943,5943, Moana Road (near 47),MoanaRd at 47,-41.28958273,174.7551993,2,,0,,Pacific/Auckland
6216,6216, Waitoa Road at Bus Tunnel,WaitoaRd at BusTunnel,-41.30220991,174.7920933,2,,0,,Pacific/Auckland
3078,3078, Johnsonville School - Ohariu Road (Opposite),Johnsonville School,-41.21837469,174.8050659,3,,0,,Pacific/Auckland
9916,9916, Wood Street (near 56),WoodSt at 56,-41.27988505,174.9492068,5,,0,,Pacific/Auckland
8693,8693, Akatarawa Road - Akatarawa Store (near 118),AkatarawaRd at 118,-41.09528125,175.095427,7,,0,,Pacific/Auckland
1917,1917, Tauherenikau - The Tin Hut,Tauherenikau,-41.11855077,175.3767789,12,,0,,Pacific/Auckland
1312,1312, Alexander Road at Karaka Grove (near 19),AlexanderRd at Karaka,-40.91669006,174.9819556,9,,0,,Pacific/Auckland
7124,7124, Berhampore Shops - Luxford St (BP),Berhampore Shops,-41.31980227,174.7757236,2,,0,,Pacific/Auckland
6034,6034, Broadway at Crawford Green (near 411),Broadway at Crawford,-41.32518596,174.8146779,3,,0,,Pacific/Auckland
1164,1164, Te Kupe Road (near 37),TeKupeRd at 37,-40.87949742,174.9958964,9,,0,,Pacific/Auckland
5014,5014, Lambton Quay - North End ,LambtonQy-NthEnd-H,-41.27987847,174.7763096,1,,0,,Pacific/Auckland
2868,2868, Whitireia Polytechnic - Te Hiko St Medical Centre,Whitireia Polytech,-41.12438609,174.8361981,5,,0,,Pacific/Auckland
9408,9408, Pinehaven Road at Winchester Avenue,Pinehaven at 32,-41.15772796,175.0131565,6,,0,,Pacific/Auckland
6939,6939, Sinclair Park - Houghton Bay Road,Sinclair Park,-41.33073411,174.7852217,3,,0,,Pacific/Auckland
2333,2333, Bedford Street (near 122),BedfordSt at 122,-41.14557192,174.8680512,5,,0,,Pacific/Auckland
MAST,MAST, Masterton Station,Masterton Stn,-40.94043328,175.6547484,14,,0,,Pacific/Auckland
2942,2942, Tireti Road (near 54),TiretiRd at 54,-41.10976927,174.8320988,6,,0,,Pacific/Auckland
5446,5446, Ngaio Gorge Road at Trelissick Cres (near 10),NgaioGorgeRd at 10,-41.25627278,174.7717336,3,,0,,Pacific/Auckland
9541,9541, Brentwood Street at Brentwood School,BrentwoodSt at School,-41.13232464,175.0338232,7,,0,,Pacific/Auckland
7530,7530, Arawa Road at Hohiria Road (near 18),ArawaRd at Hihiria,-41.29878189,174.801071,2,,0,,Pacific/Auckland
6259,6259, Kaikoura Street at Akaroa Drive (near 109),KaikouraSt at Akaroa,-41.30243471,174.8205121,3,,0,,Pacific/Auckland
8952,8952, Parkway at Konini Street (near 22),Parkway-Konini,-41.25315876,174.9317025,5,,0,,Pacific/Auckland
8614,8614, Norana Road at Gentian Street (near 112),NoranaRd at Gentian,-41.10432746,175.1080991,7,,0,,Pacific/Auckland
8232,8232, Taita Drive at Mabey Road (near 176),TaitaDr at Mabey,-41.18890445,174.9443588,5,,0,,Pacific/Auckland
4321,4321, Chaytor Street at Curtis Street,ChaytorSt at Curtis,-41.28452301,174.7532694,3,,0,,Pacific/Auckland
7126,7126, Adelaide Road at Duppa Street,AdelaideRd at Duppa,-41.32369323,174.7750734,2,,0,,Pacific/Auckland
7260,7260, Akaroa Drive at Countess Close (near 160),AkaroaDr at Countess,-41.30117665,174.8206059,3,,0,,Pacific/Auckland
9698,9698, Gillespies Road (near 73),GillespiesRd at 73,-41.09041792,175.1052731,7,,0,,Pacific/Auckland
8259,8259, Naenae Road at Horlor Street (near 116),NaenaeRd at Horlor,-41.20250059,174.9446421,5,,0,,Pacific/Auckland
8971,8971, Wainuiomata North - Ipswich Grove,Wainuiomata North,-41.23135488,174.948122,5,,0,,Pacific/Auckland
6721,6721, Washington Avenue (near 83),WashingtonAv at 83,-41.30706021,174.7668218,2,,0,,Pacific/Auckland
1262,1262, Gray Avenue at Martin Road (near 84),GrayAv at Martin,-40.89010348,174.9968867,9,,0,,Pacific/Auckland
8020,8020, Jessie Street at The Esplanade (near 77),JessieSt at Esplanade,-41.23098641,174.8891707,4,,0,,Pacific/Auckland
6784,6784, Aro Street at Epuni Street (near 105),AroSt at Epuni,-41.29535701,174.7663418,1,,0,,Pacific/Auckland
8295,8295, Eastern Hutt Road (near 38),EasternHuttRd at 38,-41.18680138,174.9608521,5,,0,,Pacific/Auckland
4368,4368, Hazelwood Avenue (near 62),HazelwoodAve at 62,-41.29698832,174.724106,3,,0,,Pacific/Auckland
3400,3400, Helston Road at Petherick Crescent (near 19),HelstonRd at Petherick,-41.22144725,174.8101608,3,,0,,Pacific/Auckland
1936,1936, Carterton - Memorial Square (Opposite 97),HighStNth at 97,-41.02352926,175.5289191,13,,0,,Pacific/Auckland
5114,5114, Molesworth Street - Motorway,Molesworth at Motorway,-41.27266086,174.7779074,1,,0,,Pacific/Auckland
5931,5931, Mairangi Road (near 217),MairangiRd at 217,-41.26906555,174.7635728,2,,0,,Pacific/Auckland
9218,9218, Major Drive at Invercargill Drive,MajorDrv at 225,-41.17325206,174.9378162,5,,0,,Pacific/Auckland
9779,9779, Bell Road South (near 20),BellRd at 20,-41.23541238,174.9156681,4,,0,,Pacific/Auckland
2769,2769, Aotea Drive (near 87),AoteaDr at 87,-41.1289504,174.8610898,6,,0,,Pacific/Auckland
3624,3624, Helston Road at Hardy Street,HelstonRd at Hardy,-41.22087703,174.8120538,3,,0,,Pacific/Auckland
9604,9604, Gemstone Drive at Jasper Grove (Opposite),GemstoneDr at Jasper,-41.09300021,175.1069033,7,,0,,Pacific/Auckland
6100,6100, Roberston Street (near 17),RobertsonSt at 17,-41.34389083,174.761438,3,,0,,Pacific/Auckland
6087,6087, Ira Street at Miramar Avenue (near 82),IraSt at MiramarAve,-41.31812155,174.8198828,3,,0,,Pacific/Auckland
8219,8219, Kelson - Major Drive at Kaitangata Crescent,Kelson Terminus,-41.17196358,174.9394471,5,,0,,Pacific/Auckland
9529,9529, Miro Street (near 90),MiroSt at 90,-41.13360179,175.0481588,7,,0,,Pacific/Auckland
5129,5129, Wilton Road (near 79),WiltonRd at 79,-41.26604398,174.7630444,2,,0,,Pacific/Auckland
2910,2910, Main Road at Tireti Road (near 32),MainRd at TiretiRd,-41.10606357,174.8385455,6,,0,,Pacific/Auckland
9401,9401, Blue Mountains Road - Fendalton Crescent,BlueMtns at Fendalton,-41.15694315,175.0168269,6,,0,,Pacific/Auckland
1941,1941, High Street Masterton (near 165),HighSt at 165,-40.9619934,175.6302959,14,,0,,Pacific/Auckland
9172,9172, Riverside Drive at Guthrie Street,RiversideDr at Guthrie,-41.22279311,174.9216224,4,,0,,Pacific/Auckland
6526,6526, Grafton Road (near 97),GraftonRd at 97,-41.29374564,174.8005742,2,,0,,Pacific/Auckland
1138,1138, Manly Street at Mahana Road (near 152),ManlySt at Mahana,-40.88045325,174.9887067,9,,0,,Pacific/Auckland
3504,3504, Helston Road at McMahon Way (near 103),HelstonRd at McMahon,-41.21715935,174.8136212,3,,0,,Pacific/Auckland
2520,2520, Kahu Road (near 108),KahuRd at 108,-41.10838538,174.8788629,6,,0,,Pacific/Auckland
2780,2780, Warspite Avenue (near 461),WarspiteAve at 461,-41.12088639,174.8689758,6,,0,,Pacific/Auckland
9068,9068, Pokohiwi Road at Poto Road (near 1),PokohiwiRd at Poto,-41.20133526,174.8902256,4,,0,,Pacific/Auckland
7519,7519, Oriental Parade at Carlton Gore Rd,OrientalPd at Carlton,-41.28854238,174.7992369,1/2,,0,,Pacific/Auckland
3946,3946, Kenepuru Drive at Carters,KenepuruDr at Carters,-41.14880996,174.8353304,5,,0,,Pacific/Auckland
WOOD,WOOD, Woodside Station,Woodside Stn,-41.06736154,175.4018978,12,,0,,Pacific/Auckland
4326,4326, Karori Road at Reading Street (near 218),KaroriRd at Reading,-41.28392101,174.7400474,3,,0,,Pacific/Auckland
9005,9005, Jackson Street at Britannia Street,JacksonSt-BritanniaSt,-41.22555877,174.8795895,4,,0,,Pacific/Auckland
6044,6044, Inglis Street at Mantell Street,InglisSt at Mantell,-41.3284619,174.8323587,3,,0,,Pacific/Auckland
8588,8588, Mangaroa Hill Road (near 4),Mangaroa Hill Road,-41.11294257,175.0950359,7,,0,,Pacific/Auckland
9216,9216, Major Drive at Ilam Grove (near 187),MajorDrv at Ilam,-41.17634508,174.9359999,5,,0,,Pacific/Auckland
4925,4925, Northland Road at Seaview Terrace (near 138),NorthlandRd at Seaview,-41.27948849,174.7614959,2,,0,,Pacific/Auckland
2776,2776, Omapere Street at Adventure Drive,OmapereSt at Adventure,-41.12187044,174.8819738,6,,0,,Pacific/Auckland
9296,9296, Eastern Hutt Rd at Peterkin St North (near 51),EasternHuttRd at 51,-41.18366391,174.9612531,5,,0,,Pacific/Auckland
3808,3808, Raroa Intermediate - Haumia Street,Raroa Intermediate,-41.22987386,174.8012171,3,,0,,Pacific/Auckland
2320,2320, Sievers Grove (near 174),SieversGr at 174,-41.14891797,174.8622645,5,,0,,Pacific/Auckland
4351,4351, Montgomery Ave at Skyline Reserve (near 90),MontgomeryAve at 90,-41.27874895,174.7270884,3,,0,,Pacific/Auckland
2312,2312, Champion Street (near 205),ChampionSt at 205,-41.14032828,174.8642853,5,,0,,Pacific/Auckland
9782,9782, Gracefield Road (near 240),GracefieldRd at 240,-41.24629508,174.9112124,4,,0,,Pacific/Auckland
6048,6048, Breaker Bay Road at Flax Bay (near 145),BreakerBayRd at 145,-41.33624931,174.8240921,3,,0,,Pacific/Auckland
6217,6217, Hataitai Village (near 38),Hataitai Village,-41.30387144,174.7938613,2,,0,,Pacific/Auckland
9299,9299, Pomare Station- Eastern Hutt Road,Pomare Station,-41.16964727,174.9697749,5,,0,,Pacific/Auckland
8291,8291, Naenae Road at Bush Street,NaenaeRd at Bush,-41.20007833,174.9547071,5,,0,,Pacific/Auckland
1864,1864, Johnstone Street at Colombo Road (near 4),JohnstoneSt at 4,-40.95856805,175.6656844,14,,0,,Pacific/Auckland
6040,6040, Seatoun Village - Dundas Street (near 23),Seatoun Village,-41.32254646,174.8305202,3,,0,,Pacific/Auckland
5386,5386, Duthie Street at Hurman Street (near 73),DuthieSt at Hurman,-41.28933885,174.7475498,3,,0,,Pacific/Auckland
7708,7708, Willis Street - Flagstaff Lane,WillisSt at Flagstaff,-41.28981169,174.7743085,1,,0,,Pacific/Auckland
9365,9365, Stokes Valley Road at Hawthorn Crescent,StokesVlyRd at 163,-41.17176504,174.9828316,6,,0,,Pacific/Auckland
9239,9239, Reynolds Street at Nash Street (near 101),ReynoldsSt at Nash,-41.17408783,174.9576295,5,,0,,Pacific/Auckland
6220,6220, Kupe Street at Hamilton Road,KupeSt at Hamilton,-41.31025845,174.7929054,2,,0,,Pacific/Auckland
7910,7910, Taranaki Street at Courtenay Place (near 72),Taranaki at Courtenay,-41.29337248,174.778231,1,,0,,Pacific/Auckland
9105,9105, Western Hutt Station - Parliament Street,Parliament Street,-41.211675,174.8913583,4,,0,,Pacific/Auckland
9853,9853, Muritai Road at Hinau Street (near 315),MuritaiRd at 315,-41.29861564,174.8955407,6,,0,,Pacific/Auckland
9000,9000, Petone Station- Stop B,Petone Station-B,-41.2225863,174.868529,4,,0,,Pacific/Auckland
